Thu, 02 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Masterclass - Egg Spoon","speaker":"Blacksmiths","pronouns":null,"description":"Egg Spoon Masterclass\r\n\r\nSign up at https://www.eventbrite.co.uk/e/347210906167 - password EMFCAMP","link":"https://www.emfcamp.org/schedule/2022/477-masterclass-egg-spoon"}},{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Coppersmiths - Bowl making","speaker":"Coppersmiths","pronouns":null,"description":"Make a copper bowl\r\n\r\n16+ only\r\n\r\nMust book on https://www.eventbrite.co.uk/e/347925343067","link":"https://www.emfcamp.org/schedule/2022/509-coppersmiths-bowl-making"}}]
Sun, 05 Jun 2022 17:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T17:20:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Field-FX Demo Show ","speaker":"Reality Crossley & Alex Shaw ","pronouns":"they/them & they/them ","description":"The results and winners of the Field-FX weekend demo competitions.  We will show all the best demos and other productions and highlights from all the best submitted over the course of the festival.","link":"https://www.emfcamp.org/schedule/2022/99-field-fx-demo-show"}},{"start":"2022-06-05T17:20:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Fashion-tech Advice from a Farm Boy and a Comp Sci Geek ","speaker":"Shannon Hoover and Sydney Pratte","pronouns":"Shannon Hoover (he/him), Sydney Pratte (she/her)","description":"Fashion tells a story of who we are, expressing the opinions and positions of both wearers and designers. Fashion-tech -- fashion embedded with programmable electronics -- offers more dynamic expressions for fashion. This talk will first discuss the importance and direction of fashion-tech in our society today and in the future. We will also discuss lessons learned from our collective 15 years of experience as fashion-tech designers and common issues designers face creating such garments. From our experience, we have begun research and development of a kit, that requires no coding and no soldering, to help designers move past technological barriers and enable more creative exploration during the design process. Lowering technical barriers not only affects fashion-tech but opens new possibilities for art and innovation.","link":"https://www.emfcamp.org/schedule/2022/144-fashion-tech-advice-from-a-farm-boy-and-a-comp-sci-geek"}}]
Sun, 05 Jun 2022 17:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T17:50:00+01:00","venue":"Stage A","event":{"type":"talk","title":"London Underground open data: much more than you ever wanted to know","speaker":"eta","pronouns":"she/her","description":"Over the past year or so, I've become way too interested in tracking London Underground trains with greater precision than anyone else so far. Transport for London provides an API (\"TrackerNet\") to get departure boards for all the stations -- but (ab)using that information to track the journeys of each individual train has proven much harder than expected.\r\n\r\nI'll explain how I built a system to squeeze useful insights out of an API not really designed to provide them -- including a fair few workarounds for TfL's capricious signalling systems, way more graph theory than I have any right doing, and why I now really hate the District Line. You'll be able to see how applying a carefully tuned pile of random maths lets me go from a chaotic jumble of data to a near-perfect model of the Tube map!\r\n\r\nI'll also cover the practicalities of running this system, explaining how I packaged it all up into a website people can actually use without getting banned by TfL for using their API too much or overloading the server I run it on.\r\n\r\nDon't let the mention of graph theory scare you off; this talk should be appropriate for all audiences, and should appeal to anyone with a casual interest in railways, open data, or infrastructure.","link":"https://www.emfcamp.org/schedule/2022/182-london-underground-open-data"}}]
Sun, 05 Jun 2022 17:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T18:00:00+01:00","venue":"Stage B","event":{"type":"talk","title":"See Change, Change the World: Imaging Earth with CubeSats","speaker":"Tanya Harrison","pronouns":"she/her","description":"Planet Labs, PBC operates the largest constellation of Earth-imaging satellites in history, collecting data of the entire landmass of our world on a near-daily basis with over 200 CubeSats. Planetary Scientist Dr. Tanya Harrison will discuss these CubeSats and how scientists are using them to better understand our ever-changing Earth.  ","link":"https://www.emfcamp.org/schedule/2022/389-see-change-change-the-world-imaging-earth-with-cubesats"}},{"start":"2022-06-05T18:00:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Machine learning with a pile of matchboxes","speaker":"Matthew Scroggs","pronouns":"he/him","description":"In the 1960s, Donald Michie built MENACE: the matchbox educable noughts and crosses engine. MENACE was built from 304 matchboxes and is one of the earliest examples of a machine learning algorithm: initially, MENACE is a very bad noughts and crosses but over a number of games it learns better ways to play.\r\n\r\nIn this talk, I will demonstrate how MENACE and (simple) machine learning work using the copy of MENACE that I have built.","link":"https://www.emfcamp.org/schedule/2022/58-machine-learning-with-a-pile-of-matchboxes"}}]
Sun, 05 Jun 2022 18:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T18:30:00+01:00","venue":"Stage A","event":{"type":"talk","title":"EMF 2022 Infrastructure Review","speaker":"David Croft et al","pronouns":"","description":"Members of the EMF infrastructure teams (network, power, lighting, video, telephony) will give some insight into how we delivered these services this year. We'll talk about our workflow, some of the new services we've delivered, and share some statistics on how they were used. We'll also talk about some of the automation we've developed to ease our workload and enable consistent and rapid build-up on the field.","link":"https://www.emfcamp.org/schedule/2022/187-emf-2022-infrastructure-review"}},{"start":"2022-06-05T18:30:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Matthew Scroggs Q&A","speaker":"Matthew Scroggs","pronouns":null,"description":"Following Matthew Scroggs's talk on Stage C, we will be hosting a Q&A session in the Maths Village / Workshop 5 tent with Matthew and MENACE.","link":"https://www.emfcamp.org/schedule/2022/474-matthew-scroggs-q-a"}}]
Sun, 05 Jun 2022 18:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T18:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Life lessons from Laughing Babies and Murderous Philosophers. ","speaker":"Caspar Addyman","pronouns":"he/him","description":"What is the meaning of life? I once wrote to every philosopher in the UK to ask them. Their answers were meagre and dispiriting. One even included a death threat.\r\n\r\nSince then I've moved on study why babies have such a great time being babies. Anyone who has met a baby knows how much they delight in the world. As a baby scientist I set out to discover why babies laugh so much more than the rest of us and what it tells us about the human condition. I've written a whole book about this but to save you reading it I will summarise the secret of babies happiness and reveal how it fits in nicely with the best answers to the meaning of life. ","link":"https://www.emfcamp.org/schedule/2022/303-life-lessons-from-laughing-babies-and-murderous-philosophers"}},{"start":"2022-06-05T18:40:00+01:00","venue":"Stage C","event":{"type":"talk","title":"What if apps logged into you, instead of you logging into apps?","speaker":"Chris Swan","pronouns":"he/him","description":"As a hacker and engineer I've been interested in identity and privacy since the dawn of the Internet and the online services it's enabled. For the past year I've been helping to build an open source platform, which inverts the usual model by giving everybody (and every thing) their own place to store data and control who (and what) has access to it. This talk will give an overview of the platform and its underlying protocol, and illustrate how it can be used to build privacy preserving apps and Internet connected things. It will also cover how the platform can be self hosted on devices like the Raspberry Pi, and how people can get involved in the open source community growing around it.","link":"https://www.emfcamp.org/schedule/2022/32-what-if-apps-logged-into-you"}}]
Sun, 05 Jun 2022 18:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T19:00:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Winners Screening","speaker":"FieldFX","pronouns":"","description":"Winners Screening","link":"https://www.emfcamp.org/schedule/2022/434-winners-screening"}}]
Sun, 05 Jun 2022 19:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T19:30:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Closing Ceremony","speaker":"EMF Team","pronouns":"","description":"The ceremony in which we close the event","link":"https://www.emfcamp.org/schedule/2022/293-closing-ceremony"}}]
Sun, 05 Jun 2022 19:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T20:00:00+01:00","venue":"Workshop 2","event":{"type":"workshop","title":"Air Quality Monitoring","speaker":"Midder","pronouns":"","description":"An introduction to air quality monitoring and open sensor infrastructure.\r\n\r\nMore to follow.","link":"https://www.emfcamp.org/schedule/2022/427-air-quality-monitoring"}},{"start":"2022-06-05T20:00:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Project Euler","speaker":"The Maths Village","pronouns":null,"description":"Come to the Maths Village / Workshop 5 tent to solve some mathematical programming puzzles from projecteuler.net.","link":"https://www.emfcamp.org/schedule/2022/475-project-euler"}}]
Sun, 05 Jun 2022 20:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T20:30:00+01:00","venue":"Stage C","event":{"type":"performance","title":"[Film] The Speed Cubers","speaker":"PJ Evans","pronouns":"","description":"Sunday 20:30 - 40m - PG\r\n\r\nHow long did it take you to solve your first Rubik’s Cube? Did you ever? A speed cuber can do it in about eight seconds. This heartwarming documentary follows two of the greatest ‘cubers’ in history during the build up to the world championships. One king of the cube versus the upstart newcomer. What we find is not a typical cut-throat competition but friendship, kindness and a champion who embraces their autism as a superpower. This is a short but life-affirming journey with some amazing cube-solving skills.\r\n","link":"https://www.emfcamp.org/schedule/2022/386-film-the-speed-cubers"}}]
Sun, 05 Jun 2022 21:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T21:30:00+01:00","venue":"Stage C","event":{"type":"performance","title":"[Film] Sneakers","speaker":"PJ Evans","pronouns":"","description":"Sunday 21:30 - 2h 6m - 12\r\n\r\nOur second geek classic of Electromagnetic Field. A hacker heads a group of specialists who test the security of various San Francisco companies. National Security Agency officers ask them to steal a newly invented decoder. The team discover that the black box can crack any encryption code, posing a huge threat if it lands in the wrong hands. When they realises the NSA men who approached him are rogue agents, they are framed for the murder of the device's inventor. A classic and celebrating its 30th anniversary.","link":"https://www.emfcamp.org/schedule/2022/387-film-sneakers"}}]
Sun, 05 Jun 2022 21:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T22:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] Cutlasses","speaker":"Cutlasses","pronouns":"","description":"A live performance from Cutlasses (AKA Scott Pitkethly) using an orchestra of handmade instruments and effects. Eschewing the oscillators of a traditional synthesiser for the resonances of homemade electro-acoustic sound sources and piezo based noise boxes, these are heavily processed with granular synthesis and micro looping using a palette of effects he has designed and built and housed in a repurposed bright orange metal chest. Taking cues from the world of sound art and horror film soundtracks but always trying to apply pop sensibilities, the result is lush and cinematic soundscapes topped with delicate melody.\r\n\r\nAs well as an immersive show in its own right, this performance will provide a good companion piece to Scott Pitkethly's talk (An introduction to building your own digital audio effects) on building the instruments he will be using to play live.\r\n\r\nwww.cutlasses.co.uk\r\nhttps://youtu.be/-l6Uslur_pQ\r\nhttps://youtu.be/Y7O-DpSKAu4\r\nhttps://youtu.be/xWpq3soblYY","link":"https://www.emfcamp.org/schedule/2022/39-music-cutlasses"}}]
